customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,tech_support,support_tickets_90d,satisfaction_score,churn
CUST104400,13,73.8,897.22,Month-to-month,DSL,Bank transfer,No,5,2,1
CUST104401,5,74.65,358.12,One year,DSL,Credit card,Yes,3,4,1
CUST104402,38,70.59,2485.55,One year,DSL,Electronic check,Yes,2,5,0
CUST104403,7,85.08,588.51,Month-to-month,DSL,Credit card,Yes,1,3,1
CUST104404,28,59.48,1533.08,Month-to-month,DSL,Mailed check,No,2,3,0
CUST104405,7,51.68,341.05,One year,No,Electronic check,Yes,0,4,0
CUST104406,20,78.36,1644.79,Two year,DSL,Credit card,Yes,1,4,0
CUST104407,37,82.29,3173.33,Month-to-month,Fiber optic,Credit card,Yes,0,4,0
CUST104408,13,65.38,848.5,One year,DSL,Electronic check,No,2,4,0
CUST104409,52,64.3,3504.07,Month-to-month,DSL,Mailed check,No,1,3,0
CUST104410,30,88.12,2591.32,One year,Fiber optic,Credit card,No,5,1,0
CUST104411,8,60.68,477.12,One year,No,Mailed check,Yes,2,3,0
CUST104412,6,46.52,272.91,Two year,No,Mailed check,No,1,3,0
CUST104413,10,54.26,501.74,One year,No,Electronic check,No,0,4,0
CUST104414,19,83.19,1524.4,Month-to-month,Fiber optic,Mailed check,Yes,2,4,1
CUST104415,56,85.02,4705.82,Month-to-month,Fiber optic,Mailed check,No,2,4,0
CUST104416,63,85.88,5339.18,Two year,Fiber optic,Bank transfer,Yes,1,4,0
CUST104417,13,51.9,665.23,Month-to-month,No,Mailed check,Yes,2,4,0
CUST104418,12,53.94,625.45,One year,DSL,Bank transfer,No,4,3,0
CUST104419,33,54.12,1809.37,Month-to-month,DSL,Electronic check,No,0,3,0
CUST104420,33,69.77,2402.62,Month-to-month,No,Bank transfer,No,0,3,0
CUST104421,47,105.4,5073.15,One year,Fiber optic,Electronic check,Yes,1,2,0
CUST104422,48,74.53,3441.2,Month-to-month,Fiber optic,Bank transfer,No,2,4,0
CUST104423,9,80.31,691.88,Two year,DSL,Credit card,No,7,3,0
CUST104424,4,97.87,405.18,Month-to-month,Fiber optic,Bank transfer,Yes,0,4,0
CUST104425,30,44.95,1278.77,Month-to-month,DSL,Electronic check,No,2,3,1
CUST104426,23,78.13,1680.74,Month-to-month,Fiber optic,Credit card,No,3,4,1
CUST104427,2,73.2,139.75,Month-to-month,DSL,Electronic check,Yes,1,3,1
CUST104428,4,73.52,291.13,One year,No,Electronic check,Yes,1,4,0
CUST104429,29,83.44,2228.64,Month-to-month,Fiber optic,Credit card,No,2,3,1
CUST104430,18,52.29,890.01,Month-to-month,DSL,Electronic check,No,1,4,0
CUST104431,30,59.12,1690.62,Two year,No,Mailed check,No,2,3,0
CUST104432,7,82.59,573.86,Month-to-month,Fiber optic,Credit card,Yes,3,4,0
CUST104433,31,61.17,1924.24,Month-to-month,DSL,Electronic check,No,0,5,0
CUST104434,25,65.34,1711.54,Two year,No,Credit card,No,4,2,0
CUST104435,33,96.3,3005.99,One year,Fiber optic,Bank transfer,No,2,5,0
CUST104436,13,91.98,1208.44,Month-to-month,Fiber optic,Mailed check,No,2,3,0
CUST104437,11,85.49,893.11,Two year,Fiber optic,Mailed check,Yes,3,3,0
CUST104438,5,82.7,412.55,Month-to-month,Fiber optic,Mailed check,No,2,3,1
CUST104439,15,93.59,1338.22,Month-to-month,Fiber optic,Credit card,No,4,3,1
CUST104440,41,90.78,3648.87,Month-to-month,Fiber optic,Credit card,Yes,1,3,1
CUST104441,49,82.49,3969.77,Two year,Fiber optic,Mailed check,No,2,4,0
CUST104442,7,50.46,368.88,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST104443,19,92.58,1677.54,Two year,Fiber optic,Mailed check,No,6,4,0
CUST104444,56,67.87,3904.21,Month-to-month,DSL,Bank transfer,Yes,2,2,1
CUST104445,61,92.98,5755.92,Month-to-month,Fiber optic,Electronic check,No,2,3,0
CUST104446,15,63.52,944.29,Two year,DSL,Electronic check,Yes,3,3,0
CUST104447,44,82.23,3662.24,Two year,Fiber optic,Electronic check,No,3,3,0
CUST104448,39,103.08,3885.14,Month-to-month,Fiber optic,Bank transfer,Yes,4,3,1
CUST104449,37,60.4,2238.85,Month-to-month,No,Electronic check,Yes,1,3,0
CUST104450,4,66.57,250.02,One year,DSL,Mailed check,Yes,0,2,0
CUST104451,12,82.58,1013.35,Month-to-month,DSL,Credit card,Yes,1,3,1
CUST104452,17,59.63,976.89,Month-to-month,DSL,Electronic check,No,3,3,1
CUST104453,17,72.56,1292.96,Month-to-month,Fiber optic,Mailed check,No,4,3,1
CUST104454,19,74.83,1388.43,Two year,Fiber optic,Electronic check,No,6,2,0
CUST104455,66,72.65,4991.53,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST104456,15,64.83,927.48,Month-to-month,No,Electronic check,No,2,2,1
CUST104457,26,42.22,1051.68,Month-to-month,No,Credit card,No,2,2,1
CUST104458,25,71.08,1820.07,Month-to-month,DSL,Electronic check,Yes,2,3,1
CUST104459,19,97.26,1912.0,Month-to-month,Fiber optic,Credit card,No,3,3,0
CUST104460,7,93.27,642.08,Month-to-month,DSL,Electronic check,Yes,1,4,1
CUST104461,21,81.22,1583.36,One year,DSL,Credit card,Yes,1,3,0
CUST104462,2,95.3,184.02,Month-to-month,Fiber optic,Electronic check,No,4,2,1
CUST104463,28,86.38,2478.29,Month-to-month,Fiber optic,Electronic check,No,3,4,1
CUST104464,2,103.95,204.22,Two year,Fiber optic,Credit card,Yes,3,3,0
CUST104465,26,94.9,2500.57,Month-to-month,Fiber optic,Electronic check,No,2,2,1
CUST104466,11,66.28,706.66,Month-to-month,DSL,Bank transfer,Yes,1,4,1
CUST104467,8,85.97,635.67,Month-to-month,Fiber optic,Bank transfer,No,2,3,1
CUST104468,34,71.32,2444.04,One year,DSL,Mailed check,Yes,0,5,0
CUST104469,14,87.19,1170.26,One year,Fiber optic,Electronic check,No,5,2,1
CUST104470,20,105.24,2069.75,One year,Fiber optic,Credit card,Yes,1,3,0
CUST104471,4,88.44,367.4,One year,DSL,Bank transfer,Yes,2,3,0
CUST104472,52,80.67,3980.4,Month-to-month,DSL,Credit card,Yes,0,4,0
CUST104473,22,61.02,1296.11,Two year,No,Bank transfer,Yes,2,3,0
CUST104474,22,64.27,1329.6,Month-to-month,DSL,Credit card,Yes,1,3,1
CUST104475,28,62.4,1615.64,Month-to-month,No,Bank transfer,Yes,0,4,0
CUST104476,1,91.74,89.32,Month-to-month,Fiber optic,Electronic check,No,5,3,1
CUST104477,55,69.35,3557.85,Month-to-month,DSL,Credit card,No,0,3,0
CUST104478,15,85.5,1229.85,Month-to-month,Fiber optic,Credit card,No,2,3,0
CUST104479,53,73.21,3997.9,Month-to-month,DSL,Bank transfer,Yes,0,4,0
CUST104480,14,82.12,1064.1,One year,DSL,Credit card,Yes,1,4,0
CUST104481,12,80.88,972.82,One year,Fiber optic,Electronic check,No,2,4,0
CUST104482,27,69.38,1818.12,One year,DSL,Electronic check,Yes,4,2,1
CUST104483,72,74.79,5227.69,Month-to-month,DSL,Electronic check,No,1,3,1
CUST104484,44,88.47,3834.78,Month-to-month,Fiber optic,Bank transfer,Yes,5,3,1
CUST104485,29,56.44,1579.26,Two year,DSL,Mailed check,Yes,4,2,0
CUST104486,27,52.77,1326.01,Month-to-month,No,Electronic check,No,1,3,0
CUST104487,21,86.12,1872.06,Month-to-month,Fiber optic,Bank transfer,No,0,2,1
CUST104488,51,84.6,4077.18,Month-to-month,DSL,Electronic check,No,2,3,0
CUST104489,34,81.1,2782.17,Month-to-month,No,Mailed check,Yes,0,3,0
CUST104490,5,118.14,601.27,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST104491,8,71.38,540.74,One year,Fiber optic,Electronic check,No,3,1,1
CUST104492,30,85.35,2408.76,Two year,DSL,Mailed check,Yes,0,4,0
CUST104493,7,89.64,651.79,Two year,DSL,Electronic check,Yes,1,4,0
CUST104494,22,61.67,1252.74,Month-to-month,DSL,Mailed check,No,1,3,0
CUST104495,36,56.3,1979.76,Month-to-month,DSL,Mailed check,Yes,1,3,0
CUST104496,27,86.35,2166.13,One year,DSL,Credit card,Yes,4,2,0
CUST104497,6,69.17,404.76,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST104498,9,82.91,705.06,Month-to-month,Fiber optic,Electronic check,Yes,2,3,0
CUST104499,28,59.69,1737.09,One year,DSL,Credit card,Yes,3,3,0
CUST104500,69,70.82,4695.28,Month-to-month,Fiber optic,Electronic check,Yes,2,4,0
CUST104501,18,61.9,1140.52,Month-to-month,No,Mailed check,Yes,2,2,1
CUST104502,37,99.65,3571.19,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,1
CUST104503,27,74.26,1982.83,One year,Fiber optic,Electronic check,No,1,3,1
CUST104504,11,64.16,711.44,Month-to-month,DSL,Credit card,No,1,5,0
CUST104505,38,91.48,3501.79,Month-to-month,Fiber optic,Mailed check,No,4,2,1
CUST104506,4,99.31,409.37,Month-to-month,Fiber optic,Bank transfer,Yes,1,2,1
CUST104507,36,67.9,2349.66,Two year,No,Credit card,Yes,0,3,0
CUST104508,29,72.17,2058.06,Two year,DSL,Credit card,No,0,2,0
CUST104509,12,100.99,1246.54,Two year,Fiber optic,Electronic check,No,3,4,0
CUST104510,8,93.17,716.84,Two year,Fiber optic,Bank transfer,No,1,4,0
CUST104511,13,49.96,615.22,Month-to-month,DSL,Mailed check,No,2,3,1
CUST104512,11,90.55,952.38,Month-to-month,DSL,Mailed check,Yes,0,4,1
CUST104513,16,87.56,1348.68,Month-to-month,Fiber optic,Credit card,Yes,1,4,1
CUST104514,14,85.59,1126.99,Month-to-month,Fiber optic,Mailed check,Yes,6,3,0
CUST104515,12,81.6,924.03,One year,No,Mailed check,Yes,0,3,0
CUST104516,4,87.86,325.71,Month-to-month,Fiber optic,Bank transfer,No,4,3,1
CUST104517,7,64.67,429.62,Two year,DSL,Electronic check,Yes,1,4,0
CUST104518,42,87.88,3830.87,Month-to-month,Fiber optic,Bank transfer,No,4,5,1
CUST104519,13,72.83,946.33,One year,DSL,Electronic check,No,3,3,0
CUST104520,16,68.22,1051.15,Two year,DSL,Bank transfer,No,4,3,0
CUST104521,14,80.04,1147.57,Month-to-month,Fiber optic,Electronic check,No,3,3,1
CUST104522,52,58.69,3045.59,One year,DSL,Credit card,Yes,3,3,0
CUST104523,10,85.44,806.73,One year,Fiber optic,Electronic check,Yes,0,4,1
CUST104524,10,53.21,532.49,One year,No,Bank transfer,No,1,3,0
CUST104525,29,84.47,2551.6,Two year,DSL,Bank transfer,Yes,2,3,0
CUST104526,23,74.76,1598.98,Month-to-month,Fiber optic,Mailed check,No,4,3,0
CUST104527,30,73.27,2305.22,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST104528,28,62.94,1718.39,Two year,No,Credit card,No,2,4,0
CUST104529,38,91.17,3407.48,One year,Fiber optic,Electronic check,Yes,2,4,0
CUST104530,6,105.09,581.99,One year,Fiber optic,Bank transfer,No,1,3,0
CUST104531,27,63.14,1626.79,Month-to-month,DSL,Mailed check,No,2,3,1
CUST104532,10,101.29,981.52,Month-to-month,Fiber optic,Bank transfer,Yes,3,4,1
CUST104533,2,81.5,170.47,Month-to-month,DSL,Credit card,No,2,4,0
CUST104534,28,90.41,2571.88,Two year,Fiber optic,Bank transfer,No,3,3,0
CUST104535,27,86.35,2429.61,Month-to-month,DSL,Electronic check,Yes,2,4,1
CUST104536,19,74.8,1442.73,Month-to-month,Fiber optic,Mailed check,No,5,3,1
CUST104537,39,89.52,3596.54,Month-to-month,Fiber optic,Mailed check,No,1,4,0
CUST104538,10,56.36,520.8,Month-to-month,No,Electronic check,Yes,2,5,0
CUST104539,32,64.35,2125.75,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST104540,17,87.55,1526.61,One year,Fiber optic,Bank transfer,No,4,3,0
CUST104541,18,77.93,1398.83,Month-to-month,DSL,Bank transfer,No,5,3,0
CUST104542,3,48.04,145.73,Month-to-month,DSL,Electronic check,No,1,3,1
CUST104543,39,78.7,3131.92,Month-to-month,Fiber optic,Bank transfer,Yes,0,4,0
CUST104544,26,80.94,1949.95,Month-to-month,DSL,Mailed check,No,3,3,0
CUST104545,31,73.02,2155.62,Two year,No,Electronic check,Yes,0,4,0
CUST104546,9,94.22,883.57,Two year,Fiber optic,Mailed check,Yes,1,4,0
CUST104547,24,52.23,1202.25,One year,No,Bank transfer,Yes,1,4,0
CUST104548,17,55.67,883.48,Two year,DSL,Mailed check,Yes,2,4,0
CUST104549,27,83.73,2280.58,Month-to-month,Fiber optic,Credit card,No,2,4,1
CUST104550,23,79.1,1763.6,Two year,DSL,Electronic check,No,1,4,1
CUST104551,59,77.98,4726.95,Month-to-month,Fiber optic,Mailed check,No,1,4,0
CUST104552,47,68.47,3202.76,One year,DSL,Electronic check,Yes,1,5,0
CUST104553,16,82.55,1385.41,One year,DSL,Electronic check,Yes,1,3,0
CUST104554,28,93.35,2648.08,Month-to-month,Fiber optic,Electronic check,No,3,2,1
CUST104555,15,67.75,1020.79,Month-to-month,Fiber optic,Bank transfer,No,4,3,1
CUST104556,38,84.89,3174.83,Month-to-month,Fiber optic,Mailed check,Yes,2,3,0
CUST104557,18,70.91,1184.96,Month-to-month,DSL,Mailed check,No,4,4,1
CUST104558,13,70.15,842.82,Month-to-month,No,Mailed check,Yes,1,2,1
CUST104559,24,73.57,1796.27,Two year,No,Electronic check,Yes,1,3,0
CUST104560,45,69.42,3183.0,Month-to-month,No,Electronic check,No,7,1,1
CUST104561,40,66.59,2523.34,One year,DSL,Bank transfer,Yes,2,4,0
CUST104562,14,40.17,557.68,Month-to-month,Fiber optic,Credit card,No,2,2,1
CUST104563,56,69.72,3758.1,Month-to-month,DSL,Credit card,No,3,3,1
CUST104564,9,81.64,746.09,Month-to-month,Fiber optic,Electronic check,Yes,1,5,1
CUST104565,12,87.55,1078.46,Month-to-month,Fiber optic,Mailed check,No,2,3,1
CUST104566,37,110.88,4009.77,Month-to-month,Fiber optic,Bank transfer,Yes,1,5,0
CUST104567,2,43.46,87.76,Month-to-month,No,Credit card,No,2,4,1
CUST104568,20,80.47,1556.21,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST104569,16,91.09,1439.74,Month-to-month,Fiber optic,Electronic check,No,1,2,1
CUST104570,58,63.64,3751.09,Two year,No,Credit card,Yes,0,5,0
CUST104571,8,73.81,552.61,Two year,DSL,Electronic check,No,2,3,0
CUST104572,9,44.81,371.96,Month-to-month,DSL,Credit card,No,3,3,1
CUST104573,63,95.7,6053.66,One year,Fiber optic,Bank transfer,Yes,2,4,0
CUST104574,16,82.02,1342.03,Two year,Fiber optic,Mailed check,No,3,2,0
CUST104575,44,108.82,4795.64,Month-to-month,Fiber optic,Electronic check,Yes,1,3,1
CUST104576,14,83.63,1104.92,Month-to-month,DSL,Credit card,Yes,1,5,0
CUST104577,11,66.21,717.76,Month-to-month,DSL,Electronic check,Yes,0,3,0
CUST104578,45,72.33,3166.29,Month-to-month,Fiber optic,Mailed check,No,3,3,0
CUST104579,72,75.35,5657.07,Two year,Fiber optic,Electronic check,Yes,1,5,0
CUST104580,47,79.99,3796.81,Two year,DSL,Electronic check,No,2,3,0
CUST104581,13,48.21,618.98,Month-to-month,No,Bank transfer,No,1,4,0
CUST104582,19,75.41,1392.19,Month-to-month,Fiber optic,Electronic check,Yes,1,4,0
CUST104583,9,63.66,552.35,Two year,DSL,Bank transfer,Yes,1,5,0
CUST104584,10,57.06,534.91,Month-to-month,No,Bank transfer,No,0,5,0
CUST104585,10,74.67,755.2,Month-to-month,DSL,Mailed check,Yes,0,4,0
CUST104586,14,109.11,1512.43,Month-to-month,Fiber optic,Bank transfer,Yes,3,2,1
CUST104587,22,71.95,1472.29,Two year,DSL,Electronic check,Yes,0,2,0
CUST104588,20,64.16,1248.83,One year,No,Credit card,Yes,0,4,0
CUST104589,33,62.23,2093.8,One year,DSL,Electronic check,No,4,2,1
CUST104590,23,99.72,2153.38,One year,Fiber optic,Bank transfer,Yes,2,3,0
CUST104591,31,101.15,3201.65,Month-to-month,Fiber optic,Credit card,No,1,4,0
CUST104592,35,96.76,3317.15,Month-to-month,Fiber optic,Credit card,No,5,1,1
CUST104593,13,106.86,1290.5,Two year,Fiber optic,Electronic check,No,2,3,1
CUST104594,18,77.0,1444.47,Two year,DSL,Mailed check,No,3,2,0
CUST104595,72,80.6,5479.3,Month-to-month,Fiber optic,Credit card,Yes,2,2,1
CUST104596,12,60.33,670.0,Month-to-month,DSL,Credit card,Yes,1,4,0
CUST104597,32,77.86,2463.9,Two year,DSL,Bank transfer,Yes,1,4,0
CUST104598,6,67.24,378.98,Month-to-month,DSL,Electronic check,No,4,1,0
CUST104599,35,88.32,2863.47,Month-to-month,Fiber optic,Mailed check,No,3,3,1
CUST104600,11,90.09,998.4,Month-to-month,Fiber optic,Credit card,Yes,2,1,0
CUST104601,21,99.42,1950.18,Month-to-month,Fiber optic,Electronic check,No,3,2,1
CUST104602,5,77.02,402.61,One year,No,Credit card,Yes,0,5,0
CUST104603,19,84.42,1645.01,One year,Fiber optic,Mailed check,No,2,2,1
CUST104604,19,83.94,1647.9,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,1
CUST104605,17,104.77,1793.42,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST104606,27,85.26,2280.95,Month-to-month,DSL,Electronic check,No,5,2,1
CUST104607,42,47.04,1993.44,Month-to-month,DSL,Electronic check,No,3,3,1
CUST104608,8,61.72,491.87,Month-to-month,No,Credit card,No,1,2,1
CUST104609,17,96.94,1689.28,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,0
CUST104610,3,94.38,267.31,Two year,Fiber optic,Bank transfer,No,1,3,0
CUST104611,23,58.3,1256.75,Two year,DSL,Credit card,Yes,0,3,0
CUST104612,8,87.81,708.23,Month-to-month,Fiber optic,Electronic check,Yes,2,3,0
CUST104613,20,52.02,984.11,One year,Fiber optic,Credit card,No,1,5,0
CUST104614,23,53.19,1281.24,Two year,No,Electronic check,Yes,3,4,0
CUST104615,4,36.91,138.72,Month-to-month,DSL,Electronic check,No,2,3,1
CUST104616,26,96.16,2515.27,Two year,Fiber optic,Mailed check,Yes,2,4,0
CUST104617,41,62.64,2629.08,Month-to-month,No,Credit card,No,3,4,0
CUST104618,30,74.69,2144.18,One year,Fiber optic,Bank transfer,Yes,3,3,0
CUST104619,9,100.02,906.7,Month-to-month,Fiber optic,Electronic check,Yes,2,3,1
CUST104620,19,109.33,2169.51,Month-to-month,Fiber optic,Credit card,Yes,4,4,1
CUST104621,21,89.87,1970.16,One year,Fiber optic,Bank transfer,No,3,4,0
CUST104622,18,90.44,1529.08,One year,Fiber optic,Bank transfer,No,3,2,1
CUST104623,6,42.25,236.98,Month-to-month,No,Bank transfer,Yes,2,4,0
CUST104624,10,64.43,618.28,One year,No,Mailed check,Yes,0,4,0
CUST104625,16,57.29,850.33,Two year,DSL,Electronic check,No,2,3,0
CUST104626,23,48.73,1051.75,Two year,No,Bank transfer,Yes,1,4,0
CUST104627,12,71.31,829.94,One year,Fiber optic,Electronic check,Yes,0,4,1
CUST104628,3,86.2,238.32,Month-to-month,Fiber optic,Bank transfer,Yes,0,2,1
CUST104629,13,91.94,1110.44,Month-to-month,Fiber optic,Mailed check,Yes,5,3,0
CUST104630,59,64.94,4005.7,Month-to-month,DSL,Bank transfer,No,1,4,0
CUST104631,26,79.91,2105.66,Two year,Fiber optic,Credit card,No,1,4,0
CUST104632,23,94.01,2077.07,One year,Fiber optic,Mailed check,Yes,4,3,0
CUST104633,10,58.74,549.61,Two year,No,Mailed check,Yes,1,4,0
CUST104634,14,83.35,1146.26,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST104635,3,60.65,181.53,Two year,DSL,Electronic check,No,1,3,0
CUST104636,9,70.47,606.04,Two year,Fiber optic,Electronic check,No,1,3,0
CUST104637,25,67.65,1680.56,One year,DSL,Electronic check,No,4,2,0
CUST104638,23,63.74,1435.13,Two year,DSL,Mailed check,No,0,4,0
CUST104639,11,92.53,1020.66,Month-to-month,Fiber optic,Mailed check,No,4,3,1
CUST104640,18,63.87,1120.42,Month-to-month,Fiber optic,Credit card,No,0,3,0
CUST104641,20,64.34,1267.89,Month-to-month,DSL,Electronic check,Yes,2,3,1
CUST104642,12,73.74,828.1,Month-to-month,DSL,Electronic check,Yes,5,1,1
CUST104643,27,101.33,2593.06,Month-to-month,Fiber optic,Bank transfer,No,3,2,0
CUST104644,22,97.45,2102.71,One year,Fiber optic,Electronic check,Yes,0,4,1
CUST104645,14,70.91,981.7,Month-to-month,Fiber optic,Bank transfer,No,5,2,1
CUST104646,6,102.93,630.24,Month-to-month,Fiber optic,Bank transfer,No,1,3,1
CUST104647,13,66.6,817.05,Month-to-month,No,Bank transfer,No,1,4,0
CUST104648,12,84.41,1023.65,One year,Fiber optic,Electronic check,No,2,3,0
CUST104649,11,54.43,586.34,Two year,DSL,Electronic check,No,1,2,0
CUST104650,4,66.14,244.4,Month-to-month,DSL,Credit card,No,2,4,1
CUST104651,49,67.04,3044.22,One year,No,Credit card,Yes,1,4,0
CUST104652,47,93.74,4351.47,Two year,Fiber optic,Bank transfer,Yes,3,3,0
CUST104653,17,76.99,1319.02,One year,DSL,Electronic check,No,0,2,1
CUST104654,23,76.83,1823.69,One year,DSL,Mailed check,Yes,1,5,0
CUST104655,27,82.82,2124.9,One year,Fiber optic,Bank transfer,No,2,3,0
CUST104656,17,100.77,1758.09,Two year,Fiber optic,Electronic check,Yes,2,4,0
CUST104657,24,55.74,1261.37,Month-to-month,No,Credit card,No,0,3,0
CUST104658,30,71.08,2142.21,One year,Fiber optic,Credit card,No,1,3,0
CUST104659,22,93.44,1936.55,Month-to-month,Fiber optic,Electronic check,Yes,3,4,1
CUST104660,33,85.54,2826.61,Month-to-month,DSL,Electronic check,No,1,3,0
CUST104661,11,58.27,612.38,One year,Fiber optic,Mailed check,No,1,3,0
CUST104662,19,86.6,1594.77,Two year,Fiber optic,Mailed check,No,3,3,0
CUST104663,72,88.09,6368.3,Two year,Fiber optic,Mailed check,Yes,0,4,0
CUST104664,39,101.16,3901.81,Two year,Fiber optic,Bank transfer,Yes,0,5,0
CUST104665,22,63.56,1302.66,One year,DSL,Mailed check,No,1,3,0
CUST104666,8,97.13,777.28,Month-to-month,Fiber optic,Electronic check,No,3,3,1
CUST104667,20,95.1,1888.93,Two year,Fiber optic,Electronic check,Yes,2,3,0
CUST104668,37,57.12,2147.83,Month-to-month,DSL,Mailed check,No,1,3,0
CUST104669,32,84.51,2787.68,Month-to-month,DSL,Mailed check,Yes,1,3,0
CUST104670,3,80.53,228.43,Month-to-month,DSL,Credit card,No,0,3,0
CUST104671,4,94.44,380.64,One year,Fiber optic,Electronic check,Yes,1,5,1
CUST104672,4,70.99,274.28,One year,Fiber optic,Credit card,No,3,2,0
CUST104673,27,68.66,1762.32,Two year,No,Electronic check,Yes,0,3,0
CUST104674,4,81.21,328.97,Month-to-month,Fiber optic,Bank transfer,Yes,1,4,1
CUST104675,8,82.35,650.11,Two year,Fiber optic,Electronic check,No,3,3,0
CUST104676,17,61.71,1087.12,One year,DSL,Mailed check,Yes,2,3,1
CUST104677,41,74.66,2911.92,Two year,DSL,Mailed check,Yes,4,3,0
CUST104678,28,44.41,1172.13,Month-to-month,No,Bank transfer,No,1,2,0
CUST104679,15,82.24,1215.69,One year,Fiber optic,Electronic check,Yes,0,4,0
CUST104680,34,54.73,1902.51,One year,No,Electronic check,No,3,3,1
CUST104681,70,94.34,6519.43,Month-to-month,Fiber optic,Mailed check,No,2,4,0
CUST104682,20,73.67,1437.4,Month-to-month,No,Bank transfer,Yes,0,5,0
CUST104683,6,91.49,551.02,Month-to-month,Fiber optic,Electronic check,Yes,2,4,1
CUST104684,8,39.17,309.92,Month-to-month,No,Electronic check,No,4,3,1
CUST104685,8,59.73,479.26,Month-to-month,No,Bank transfer,Yes,0,4,0
CUST104686,10,91.67,933.62,One year,DSL,Mailed check,Yes,1,3,0
CUST104687,15,58.67,922.05,One year,DSL,Electronic check,No,0,5,0
CUST104688,24,91.94,2100.26,One year,Fiber optic,Electronic check,No,2,4,1
CUST104689,5,69.53,347.03,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST104690,6,101.19,606.07,Month-to-month,Fiber optic,Credit card,Yes,2,2,1
CUST104691,29,57.59,1586.3,One year,DSL,Bank transfer,No,3,3,1
CUST104692,12,80.41,1008.38,One year,Fiber optic,Credit card,No,2,3,0
CUST104693,9,73.82,679.24,One year,Fiber optic,Bank transfer,Yes,2,3,1
CUST104694,16,103.02,1564.37,One year,Fiber optic,Mailed check,No,2,3,0
CUST104695,46,70.43,3393.72,Two year,DSL,Credit card,No,3,2,0
CUST104696,32,108.32,3290.4,Two year,Fiber optic,Electronic check,Yes,3,3,1
CUST104697,31,55.5,1639.29,One year,DSL,Credit card,No,0,4,0
CUST104698,57,82.1,4313.25,Month-to-month,Fiber optic,Electronic check,No,5,2,1
CUST104699,24,79.76,1789.21,Month-to-month,Fiber optic,Bank transfer,No,4,4,0
CUST104700,61,59.88,3397.96,One year,DSL,Credit card,No,0,3,0
CUST104701,64,83.84,5587.78,Month-to-month,Fiber optic,Credit card,Yes,4,3,0
CUST104702,5,62.38,321.68,Month-to-month,DSL,Credit card,No,3,4,0
